k,features,cv_r2_mean,cv_r2_std,r2,mae,rmse
8,Cell_stack_sequence | ETL_stack_sequence | Module | Module_number_of_cells_in_module | Outdoor_periodic_JV_measurements | Perovskite_composition_b_ions_coefficients | Perovskite_composition_leadfree | Perovskite_dimension_3D,0.09431776239376066,0.012514244054876101,0.10468595001753411,4.057744870410577,4.994828057128811
5,Backcontact_thickness_list | ETL_stack_sequence | Module | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure,0.09419977968479414,0.013794265883428301,0.1165499193407219,4.021913667370136,4.96162400451533
7,Backcontact_thickness_list | Cell_area_measured | Module_number_of_cells_in_module | Perovskite_band_gap_graded | Perovskite_composition_b_ions_coefficients | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_quenching_induced_crystallisation,0.09419323959131654,0.02402005735214654,0.11343526820186878,3.957024132481042,4.970362546405258
3,Cell_number_of_cells_per_substrate | Perovskite_composition_leadfree | Perovskite_dimension_2D,0.0941911350294468,0.01835467737289139,0.09815004613903255,4.102212102791078,5.013026338003914
5,Backcontact_thickness_list | Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D_with_2D_capping_layer,0.09417679468591263,0.013801943547667502,0.10709583291135649,4.077710258629606,4.988101332878764
6,Backcontact_thickness_list | Cell_area_total | Module_JV_data_recalculated_per_cell | Module_number_of_cells_in_module | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_0D,0.0940025233602028,0.00502092003055294,0.1485917596339077,3.9271863487465204,4.870816485526472
7,Backcontact_thickness_list | Cell_area_measured | Cell_number_of_cells_per_substrate | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvents_mixing_ratios,0.09399647412507006,0.025390846679337817,0.14372138978454818,3.8774806993188373,4.884728054440405
7,Add_lay_front | Cell_area_total | Encapsulation | Perovskite_band_gap_graded | Perovskite_composition_long_form | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_3D_with_2D_capping_layer,0.09383880629147053,0.022094212247633686,0.13552718799052987,3.979836677263677,4.908044731740726
3,Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time | Perovskite_single_crystal,0.09379055616069176,0.020534570432836356,0.12936126832598982,4.002747873195819,4.925517136941864
4,Perovskite_band_gap_graded | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D,0.09377132849733845,0.019367628948071227,0.0990292494061753,4.097665944832864,5.010582170968371
5,Backcontact_thickness_list | Cell_semitransparent | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_0D,0.09369684978585342,0.028434284900651738,0.08784643185457908,4.046116869041091,5.041581861470082
8,Cell_area_total | ETL_stack_sequence | Encapsulation | Module | Perovskite_band_gap | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing | Perovskite_dimension_list_of_layers,0.09368654384133628,0.03841653052320537,0.11371804348743308,4.027019795164031,4.969569819304372
6,Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing | Perovskite_dimension_2D,0.0935695611015217,0.01963578058249705,0.09722201709316369,4.097858223196133,5.015604947574621
8,Backcontact_thickness_list | Cell_area_measured | Cell_number_of_cells_per_substrate | ETL_stack_sequence | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_3D_with_2D_capping_layer,0.09353250612329371,0.02570666311739292,0.1229674208978685,3.9254558053622532,4.943570202602116
6,Add_lay_back | Cell_area_measured | Cell_stack_sequence | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D,0.09344221316378465,0.025205919528722465,0.15830250085807973,3.8983133503899015,4.84295976605472
5,Backcontact_thickness_list | ETL_stack_sequence | Module | Perovskite_band_gap_graded | Perovskite_composition_long_form,0.0934271235364144,0.01008407328051021,0.13167850758835498,3.96164144591983,4.918958040819368
8,Add_lay_back | Outdoor_periodic_JV_measurements | Outdoor_tested | Perovskite_band_gap_graded | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_0D | Perovskite_dimension_3D,0.09336346709587122,0.016894912857954456,0.09477309190833316,4.104439593534078,5.022403143258861
5,Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing | Perovskite_dimension_2D | Perovskite_dimension_2D3D_mixture,0.09335596189382796,0.0215843034392009,0.09965294994998264,4.098891723165396,5.00884757311865
8,Cell_flexible | Cell_stack_sequence | Encapsulation | Module | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_dimension_0D | Perovskite_dimension_3D,0.09331986868463578,0.017189511004937614,0.09861944054448235,4.099314412210085,5.011721579507014
3,Cell_semitransparent | Perovskite_composition_leadfree | Perovskite_dimension_0D,0.09331675351814876,0.016603434529378347,0.09190769699532852,4.1210521197506464,5.030345791598179
8,Cell_flexible | Encapsulation | Module_number_of_cells_in_module | Outdoor_irradiance_measured | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_thermal_annealing_time,0.09319906566500931,0.027489937099902093,0.10369174123384683,4.0925926335269365,4.997600561417026
5,Cell_area_total | Cell_stack_sequence | Module | Perovskite_composition_leadfree | Perovskite_dimension_2D,0.09313463391124972,0.015416625143061998,0.09564682484269105,4.0988499643508876,5.019978724364732
3,Backcontact_thickness_list | Cell_semitransparent | Perovskite_composition_long_form,0.09311053375752958,0.008908696448814387,0.14213251533137838,3.9669284780949443,4.889257901684277
3,Cell_number_of_cells_per_substrate | Perovskite_composition_leadfree | Perovskite_dimension_3D,0.09308743680357134,0.01728650866563695,0.09632542580691605,4.107488917668322,5.018094946111304
6,Cell_area_measured | Cell_area_total | Cell_number_of_cells_per_substrate | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_solvents_mixing_ratios,0.09302724886868645,0.026455852907152976,0.13980348863263825,3.952077193671956,4.895890332726368
4,Cell_semitransparent | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing,0.09299473357405852,0.0174602151369999,0.09319632758679142,4.114350521875496,5.026775362276091
3,Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_dimension_2D,0.09297111002072211,0.018453807616885767,0.09864181826828622,4.099873248781376,5.011659368481833
6,Add_lay_front | Cell_area_measured | Cell_area_total | Module | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_number_of_deposition_steps,0.09271093787660782,0.02269782668037203,0.11525097658376049,4.008727047290924,4.965270219769507
3,Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_2D3D_mixture,0.09259020303999903,0.00951392296854615,0.1077771761860663,4.019021685309754,4.986197848715043
3,Backcontact_thickness_list | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure,0.09252622885356258,0.010203302246669729,0.10915428164872165,4.0629470439818105,4.982348377652791
4,Cell_semitransparent | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure,0.09245744465287715,0.01567086752967302,0.09333266029606246,4.111220743040262,5.026397474710639
7,Cell_area_measured | Cell_semitransparent | Perovskite_composition_inorganic | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_0D | Perovskite_dimension_2D,0.0924461522135362,0.022600512031093287,0.18573903510715195,3.8345817510599867,4.763373655661959
7,Add_lay_front | ETL_stack_sequence | Module | Perovskite_band_gap_graded | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time,0.09210022297842713,0.027299977987983306,0.1566817524114612,3.9213999780388242,4.847620255483353
5,Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_0D | Perovskite_single_crystal,0.0919429434344119,0.01718078180539699,0.12382619282742491,4.015214139848295,4.941149289637416
7,Add_lay_front | Cell_area_measured | Module | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time,0.09193958488845329,0.042089147757174504,0.13052586323692805,3.935952382351527,4.922221767973226
5,Add_lay_front | Backcontact_thickness_list | Cell_stack_sequence | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_temperature,0.09185549251460945,0.032753168802774325,0.06920675996413195,4.073414287150411,5.092833205774139
8,Cell_semitransparent | Perovskite_band_gap | Perovskite_composition_inorganic | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.09182150947353747,0.04332761534393636,0.12829874557768495,4.005897369991857,4.928521757608646
4,Add_lay_back | Perovskite_composition_leadfree | Perovskite_dimension_0D | Perovskite_dimension_3D,0.09175384605812553,0.017283850598238136,0.09590019472441114,4.107238469048863,5.019275459008926
7,Cell_area_measured | Cell_flexible | Cell_semitransparent | Cell_stack_sequence | Perovskite_composition_a_ions_coefficients | Perovskite_dimension_0D | Perovskite_dimension_2D,0.09157542700802497,0.03398231793251272,0.1410082257045414,3.924469207248747,4.892460693605316
5,Cell_area_total | ETL_stack_sequence | Perovskite_composition_leadfree | Perovskite_deposition_thermal_annealing_time | Perovskite_single_crystal,0.09154028123095126,0.024704573733518035,0.09685705043457549,4.100525677805172,5.016618676112149
8,Add_lay_front | Cell_area_measured | Cell_stack_sequence | Outdoor_irradiance_measured | Outdoor_periodic_JV_measurements | Perovskite_composition_long_form | Perovskite_composition_perovskite_inspired_structure | Perovskite_single_crystal,0.0914127057652135,0.025355702684899752,0.1457913282384522,3.8937423725966402,4.878820395262031
3,Backcontact_thickness_list | Perovskite_band_gap_graded | Perovskite_composition_leadfree,0.09133588902154866,0.00995156560091864,0.1068118383920138,4.0760287170461975,4.988894520362471
4,Backcontact_thickness_list | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture,0.09131927165650373,0.011142634545729795,0.10788817125249406,4.075537201763976,4.9858876904450335
6,Add_lay_back | Add_lay_front | Cell_area_measured | Cell_stack_sequence | Module_JV_data_recalculated_per_cell | Perovskite_composition_a_ions_coefficients,0.0912910605395066,0.03047139345855474,0.14032257566813344,3.928946588923779,4.894412893162812
6,Add_lay_front | Cell_area_measured | Outdoor_tested | Perovskite_composition_long_form | Perovskite_dimension_0D | Perovskite_single_crystal,0.09119953796938818,0.02375644484033007,0.1143426584443844,4.011827258297167,4.967818336769135
8,ETL_stack_sequence | Module | Module_JV_data_recalculated_per_cell | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_0D | Perovskite_single_crystal,0.09108240696576105,0.010331916822246006,0.10907385497268185,4.008018317994417,4.982573278927392
7,Backcontact_thickness_list | Outdoor_irradiance_measured | Perovskite_composition_long_form | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D | Perovskite_dimension_3D_with_2D_capping_layer,0.09107665312604718,0.007399598332991403,0.14166208093971777,3.9662880878373086,4.890598295082667
8,Cell_number_of_cells_per_substrate | Module_number_of_cells_in_module | Outdoor_irradiance_measured | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_3D | Perovskite_single_crystal,0.09102327515596113,0.02487820364281427,0.09518417521106215,4.015420860965597,5.021262622299701
4,Cell_number_of_cells_per_substrate | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing | Perovskite_dimension_list_of_layers,0.09096096318117201,0.02338991517789576,0.09840664195286841,4.103222615403768,5.012313130071115
4,Backcontact_thickness_list | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing,0.09095100490029073,0.010460309323457562,0.10483927551787298,4.085236718991282,4.994400348381409
3,Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_dimension_3D,0.09092715765162233,0.018051870788652693,0.09606013923443701,4.105653045559686,5.018831458767713
7,Add_lay_back | Cell_semitransparent | Module | Module_JV_data_recalculated_per_cell | Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_single_crystal,0.09092597744687918,0.01674806117843012,0.09149377068195819,4.121226569676158,5.031492126205138
5,Cell_number_of_cells_per_substrate | Cell_semitransparent | Encapsulation | Outdoor_tested | Perovskite_composition_leadfree,0.0909215111560903,0.015012694072316844,0.09151131883330721,4.123972627381641,5.031443533356321
4,Module_number_of_cells_in_module | Perovskite_band_gap_graded | Perovskite_composition_leadfree | Perovskite_dimension_3D,0.09083816694175113,0.01805817637922663,0.0960882973932371,4.104838436882545,5.018753288659329
8,Backcontact_thickness_list | Cell_area_measured | Cell_flexible | Module | Outdoor_tested | Perovskite_composition_a_ions_coefficients | Perovskite_composition_perovskite_inspired_structure | Perovskite_single_crystal,0.09076956674325558,0.027545466453756197,0.11823366558781978,3.9718683966618635,4.956893629673092
5,Add_lay_back | Backcontact_thickness_list | Module_number_of_cells_in_module | Perovskite_band_gap_graded | Perovskite_composition_long_form,0.09065486182467819,0.010308209509988881,0.13769421899637324,3.977895112964793,4.901889212012412
8,Cell_area_measured | Outdoor_tested | Perovskite_composition_b_ions_coefficients | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_2D | Perovskite_dimension_3D | Perovskite_dimension_list_of_layers,0.0906223089547716,0.02838746605168898,0.11932595419230607,4.009125020515967,4.953822500728097
5,Add_lay_front | Module_JV_data_recalculated_per_cell | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_dimension_list_of_layers,0.0906093532571044,0.022881167741991802,0.10043696637163735,4.0899617404432504,5.006666262018243
8,Cell_area_measured | Cell_area_total | Outdoor_tested | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_2D | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D_with_2D_capping_layer,0.09049439384484266,0.036471884033124895,0.15516565573273555,3.917167113833892,4.851975764679404
6,Add_lay_back | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree | Perovskite_deposition_solvent_annealing | Perovskite_dimension_list_of_layers | Perovskite_single_crystal,0.09042068818443794,0.022628171412577055,0.10141152331499437,4.095064988879377,5.00395349847875
6,Cell_area_total | Cell_stack_sequence | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_single_crystal,0.09022625102312853,0.01722281603776379,0.08758175047349404,4.123471997640773,5.042313271239386
3,Cell_area_measured | Perovskite_composition_long_form | Perovskite_dimension_2D3D_mixture,0.09013346635032826,0.024025387058501498,0.11611415662629421,4.0130594605523635,4.96284751688113
7,Add_lay_back | Cell_area_measured | Cell_stack_sequence | Module_JV_data_recalculated_per_cell | Outdoor_tested | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvent_annealing,0.09003285838089718,0.01019556332770998,0.10263460596052465,4.020717782444232,5.0005468597049125
8,Add_lay_back | Encapsulation | Module_number_of_cells_in_module | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D_with_2D_capping_layer,0.08990744026771073,0.021174064771264246,0.08558529648324631,4.12660652804534,5.047826776549699
7,Add_lay_front | Cell_area_measured | Cell_area_total | Encapsulation | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios,0.0898949222718574,0.022069004958999678,0.14750925471106835,3.925919789484857,4.873911950004243
5,Backcontact_thickness_list | Perovskite_composition_leadfree | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_list_of_layers,0.0898401651441982,0.012933396266850215,0.10432505116508117,4.0234185250943035,4.995834657043097
4,Cell_area_measured | Perovskite_band_gap_graded | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure,0.08972012824883317,0.026695053779104628,0.10807067503429812,4.010637373230363,4.985377670359821
3,Add_lay_front | Backcontact_thickness_list | Perovskite_composition_long_form,0.08967946756889662,0.009264506527885926,0.1410614537913416,3.9672901480832246,4.892309108709739
7,Cell_area_measured | ETL_stack_sequence | Module_JV_data_recalculated_per_cell | Perovskite_composition_long_form | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_list_of_layers,0.08963172621110571,0.018380794744755107,0.1407564168456219,3.9149020239596477,4.8931777404436385
7,Backcontact_thickness_list | Cell_semitransparent | Encapsulation | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_3D | Perovskite_single_crystal,0.08961180327794904,0.010950219074835097,0.1273793233611471,4.009418508359626,4.931120238533118
4,Add_lay_front | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_0D,0.08949266181753542,0.01590739644582181,0.08919290629744459,4.115312345383215,5.037859424605386
5,Backcontact_thickness_list | Cell_semitransparent | Perovskite_composition_inorganic | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time,0.08918030485944302,0.01309796465733586,0.17273593651596886,3.849097139440118,4.801256654644158
6,Add_lay_back | Cell_stack_sequence | Perovskite_band_gap | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_3D,0.08914838490590986,0.03196796245585875,0.09907742849940748,4.039088258660552,5.010448199619825
7,Backcontact_thickness_list | ETL_stack_sequence | Outdoor_periodic_JV_measurements | Outdoor_tested | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D_with_2D_capping_layer | Perovskite_dimension_list_of_layers,0.08903361509063938,0.007643375794957547,0.16551274551081874,3.8715067199976194,4.822171995844478
8,Cell_area_measured | Cell_semitransparent | ETL_stack_sequence | Encapsulation | Outdoor_irradiance_measured | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvent_annealing | Perovskite_dimension_3D_with_2D_capping_layer,0.08898164293898876,0.019030327220799517,0.10390167400438,4.009212069524236,4.9970152596738915
7,Add_lay_back | Cell_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_inorganic | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_2D,0.08892263433099372,0.03226973911683002,0.0704071193569521,4.102947359046718,5.089548264445216
7,Backcontact_thickness_list | Module | Perovskite_band_gap | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_dimension_2D | Perovskite_dimension_3D_with_2D_capping_layer,0.08869705257275336,0.041136640680818105,0.11428165316090877,4.008778494644252,4.967989428868188
8,Cell_area_measured | Perovskite_band_gap | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_thermal_annealing_temperature | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_list_of_layers,0.08863528690906057,0.03184716355955162,0.1081155909024637,3.9973793184150623,4.985252141700162
6,Backcontact_thickness_list | Cell_area_total | Cell_number_of_cells_per_substrate | Encapsulation | Perovskite_deposition_solvents_mixing_ratios | Perovskite_dimension_3D_with_2D_capping_layer,0.08863414479924869,0.007460364416064831,0.14370715780479215,3.9393554217171505,4.884768648156685
6,Module_number_of_cells_in_module | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_composition_perovskite_ABC3_structure | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_list_of_layers,0.08861038372224923,0.014135751650622566,0.09785412959661954,4.067067666203501,5.0138487119185395
7,Add_lay_front | ETL_stack_sequence | Module | Module_JV_data_recalculated_per_cell | Perovskite_band_gap_graded | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture,0.0883545378598795,0.01817802587804356,0.0933182461969333,4.10594630862113,5.026437429113063
5,Cell_area_measured | Module | Outdoor_periodic_JV_measurements | Perovskite_composition_long_form | Perovskite_deposition_solvent_annealing,0.08821430441924283,0.023941175448181494,0.11540881007930592,4.014142452966851,4.964827313991363
3,Cell_stack_sequence | Module_JV_data_recalculated_per_cell | Perovskite_composition_leadfree,0.08814415044177788,0.015530301228841184,0.08969711400988278,4.122372985833122,5.036464793824564
7,Backcontact_thickness_list | Encapsulation | Outdoor_tested | Perovskite_composition_long_form | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_3D,0.08811418740358463,0.007566659569896944,0.14149177691389014,3.9605755388065536,4.891083446239522
3,Add_lay_front | Perovskite_composition_leadfree | Perovskite_dimension_0D,0.08806419759143613,0.01663966816683818,0.08757613466047975,4.126282785580449,5.042328788599398
8,Backcontact_thickness_list | Cell_area_total | Cell_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time,0.0880424187896367,0.04131739787610642,0.17576391190388152,3.7974556635496546,4.79246175153802
7,Cell_area_measured | Cell_flexible | Cell_stack_sequence | Encapsulation | Outdoor_periodic_JV_measurements | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_single_crystal,0.0880175609481086,0.02154288142608262,0.11094003769867855,3.9948532429109322,4.977352157865398
5,Add_lay_front | Backcontact_thickness_list | Encapsulation | Perovskite_composition_long_form | Perovskite_composition_perovskite_ABC3_structure,0.08793603307607245,0.017563643586775392,0.14839640607566784,3.9420748312071088,4.8713752519980025
5,Cell_area_measured | Perovskite_composition_b_ions_coefficients | Perovskite_composition_leadfree | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture,0.08789831220634665,0.023339524718631106,0.11777547972653879,4.019753519457153,4.958181319804805
8,Cell_area_measured | Cell_flexible | Cell_semitransparent | Module_number_of_cells_in_module | Outdoor_irradiance_measured | Outdoor_periodic_JV_measurements | Outdoor_tested | Perovskite_composition_long_form,0.08788432666635122,0.02795856319037842,0.12094412765410045,3.9949491127742216,4.949269266873756
4,Cell_stack_sequence | Outdoor_periodic_JV_measurements | Perovskite_band_gap_graded | Perovskite_composition_leadfree,0.0878338091703524,0.014980637744996741,0.08981070611950359,4.121059940059379,5.036150546490885
7,Add_lay_front | Cell_semitransparent | Outdoor_periodic_JV_measurements | Perovskite_band_gap | Perovskite_composition_inorganic | Perovskite_deposition_number_of_deposition_steps | Perovskite_dimension_2D3D_mixture,0.08771756625495937,0.03403094822540781,0.0744769791797748,4.1100508396760285,5.078394742316337
4,Backcontact_thickness_list | Perovskite_composition_long_form | Perovskite_dimension_2D | Perovskite_dimension_3D,0.08767290760831636,0.010074138647960439,0.14088924079583243,3.9684978544123264,4.892799526204838
5,Cell_area_measured | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_dimension_2D | Perovskite_dimension_2D3D_mixture,0.08758296683898852,0.026350922640686635,0.10654255050672345,4.053365592716121,4.98964651622908
5,Outdoor_irradiance_measured | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_composition_perovskite_inspired_structure | Perovskite_deposition_solvent_annealing,0.08748558829893201,0.016563478820350454,0.0828131787899129,4.13503757565854,5.055472421666633
4,Cell_area_measured | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_list_of_layers,0.08748380559127918,0.02657710424234514,0.10947606887066885,4.057188033876622,4.98144844581468
3,Cell_stack_sequence | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure,0.08744350481474823,0.01519466292777652,0.0899804816210833,4.117748016299052,5.0356808338357695
8,Add_lay_front | Cell_area_total | Cell_semitransparent | Encapsulation | Perovskite_band_gap_graded | Perovskite_deposition_solvent_annealing | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_temperature,0.08735935406398587,0.007544997799707055,0.10734810403481965,3.99454626768091,4.987396642013588
4,Backcontact_thickness_list | Encapsulation | Module_number_of_cells_in_module | Perovskite_deposition_solvents_mixing_ratios,0.08728632218453998,0.010104018141281671,0.1555957708510759,3.913819998149314,4.850740508425094
5,Outdoor_irradiance_measured | Perovskite_deposition_solvents_mixing_ratios | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_0D | Perovskite_dimension_2D3D_mixture,0.08715949287471147,0.02701231111576498,0.12864177639866115,4.004993122856265,4.9275519292339505
7,Backcontact_thickness_list | Cell_area_measured | Perovskite_composition_a_ions_coefficients | Perovskite_deposition_number_of_deposition_steps | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_list_of_layers,0.0869247806550875,0.026554643576608864,0.16136035045070996,3.8310763061522146,4.83415463285742
8,Cell_area_total | Cell_number_of_cells_per_substrate | ETL_stack_sequence | Module_JV_data_recalculated_per_cell | Perovskite_composition_leadfree | Perovskite_composition_perovskite_ABC3_structure | Perovskite_dimension_2D3D_mixture | Perovskite_single_crystal,0.08689716494374407,0.014024833651152358,0.0898319976503209,4.109803078880522,5.03609164227043
4,Cell_area_total | Outdoor_tested | Perovskite_composition_leadfree | Perovskite_dimension_list_of_layers,0.08685183942778718,0.0194691080377704,0.0965056213941381,4.101962678660733,5.017594609113405
8,Backcontact_thickness_list | Cell_stack_sequence | Module_number_of_cells_in_module | Perovskite_composition_c_ions_coefficients | Perovskite_deposition_thermal_annealing_temperature | Perovskite_deposition_thermal_annealing_time | Perovskite_dimension_2D3D_mixture | Perovskite_single_crystal,0.08681685016626788,0.0011697768300172465,0.1398637918341331,3.880445682416311,4.895718719012613
4,Cell_area_measured | Cell_semitransparent | Perovskite_deposition_quenching_induced_crystallisation | Perovskite_deposition_solvent_annealing,0.0866203995296189,0.020634781786208495,0.11208289428011986,4.017022622700692,4.9741520199948335
7,Cell_flexible | Cell_stack_sequence | Encapsulation | Module | Module_JV_data_recalculated_per_cell | Outdoor_periodic_JV_measurements | Perovskite_composition_leadfree,0.08660434338909491,0.015286257571902813,0.08837041244657917,4.127644560681827,5.0401336017552945
3,Cell_number_of_cells_per_substrate | Outdoor_irradiance_measured | Perovskite_composition_leadfree,0.08656786268034429,0.015554074346581851,0.08319892948371077,4.142306501673879,5.054409193848138
4,ETL_stack_sequence | Encapsulation | Perovskite_composition_leadfree | Perovskite_dimension_2D3D_mixture,0.08628032777120405,0.01607823355759549,0.09110367187202972,4.115457531470584,5.03257223351513
8,Cell_area_measured | Cell_area_total | Cell_semitransparent | Module_number_of_cells_in_module | Perovskite_composition_a_ions_coefficients | Perovskite_composition_long_form | Perovskite_deposition_thermal_annealing_time | Perovskite_single_crystal,0.0862381997318558,0.04958413074045339,0.14271706286592212,3.9097944270812253,4.887591857261729
8,Cell_area_total | Perovskite_composition_b_ions_coefficients | Perovskite_composition_inorganic | Perovskite_deposition_solvent_annealing | Perovskite_deposition_thermal_annealing_temperature | Perovskite_dimension_2D | Perovskite_dimension_2D3D_mixture | Perovskite_dimension_list_of_layers,0.08593183012032331,0.0030217835079015052,0.10093463733688035,4.046177914588707,5.005281135543272
